benchmark,task_column,task_id,representativeness_score,leave_one_out_aggregate_correlation,useful_representativeness_score,mean_abs_similarity_to_peer_tasks,difficulty_tier,task_score,observed_mean,observed_std,strength_correlation
replicationbench,replicationbench/disk_ridges__gaia_dr2_all,disk_ridges__gaia_dr2_all,0.8666083387501504,0.8618173514710342,0.20096242779248516,0.5838610178897076,hard,0.125,0.125,0.2331844763272204,0.3881154562143737
featurebench-modal,featurebench-modal/astropy__astropy.b0db0daa.test_tilde_path.383d7c0c.lv1,astropy__astropy.b0db0daa.test_tilde_path.383d7c0c.lv1,0.8665495289681779,0.8639433546784937,0.3052591363176156,0.545149213088048,medium,0.3125,0.3125,0.3533323506275642,0.560922024412289
dacode,dacode/dacode-data-wrangling-027,dacode-data-wrangling-027,0.8664528124737922,0.8650988843866634,0.1619653032360507,0.5362207402208745,easy,0.8401991452049347,0.8292627857142856,0.187221722463416,0.8163908406467428
labbench,labbench/figqa-0085,figqa-0085,0.8664142119754072,0.8642481541674378,0.3660323058307006,0.5890874760957724,medium,0.375,0.375,0.4235268586524354,0.405457062150927
gaia,gaia/73c1b9fe-ee1d-4cf4-96ca-35c08f97b054,73c1b9fe-ee1d-4cf4-96ca-35c08f97b054,0.8664004849068428,0.8634046658961392,0.3610268046500061,0.4849073836797888,easy,0.7124999999999999,0.7124999999999999,0.4181432170919433,0.4366215409485945
dacode,dacode/dacode-data-wrangling-018,dacode-data-wrangling-018,0.8663883741646323,0.8650338402675306,0.2129674751482371,0.5314369169900673,easy,0.8807802790852379,0.8714285714285716,0.2461955419944869,0.8714667102718437
mmmlu,mmmlu/mmmlu-yo-ng-00144,mmmlu-yo-ng-00144,0.8662072344440779,0.8639654115514701,0.3282784352445121,0.7373867473387415,medium,0.575,0.575,0.3799671038392666,0.1772680459299127
crustbench,crustbench/crustbench-expr,crustbench-expr,0.8661858319808035,0.8627873935511138,0.2566833330706377,0.6744358699548408,easy,0.7622569997617475,0.7547619285714285,0.29750473290316,0.847828620171556
aider-polyglot,aider-polyglot/polyglot_cpp_perfect-numbers,polyglot_cpp_perfect-numbers,0.8659166985174341,0.8642272896153921,0.3053594597162952,0.5845084998057629,medium,0.6875,0.6875,0.3533323506275642,0.811395209925978
lawbench,lawbench/lawbench-2-3-10-zero-shot,lawbench-2-3-10-zero-shot,0.8658425335578034,0.8638450771980818,0.13595791254146564,0.7069321651423993,easy,0.74408625,0.74408625,0.1573869159299384,0.9283679034195428
omnimath,omnimath/omnimath_3641,omnimath_3641,0.8658109103813632,0.8626630817631059,0.3001940477356088,0.4773544288848738,easy,0.7625,0.7625,0.3479852726768763,0.5447402682739594
omnimath,omnimath/omnimath_1784,omnimath_1784,0.8656907061198192,0.862540267878167,0.14900679583855492,0.47279914611110796,easy,0.9125,0.9125,0.1727534370135656,0.3009934853407535
aider-polyglot,aider-polyglot/polyglot_java_zebra-puzzle,polyglot_java_zebra-puzzle,0.865679304985037,0.8639871243909577,0.23036844020658545,0.5836624152630617,easy,0.8375,0.8375,0.2666341125962692,0.7818566895906808
dacode,dacode/dacode-ml-multi-007,dacode-ml-multi-007,0.8654933346236052,0.8641303908370872,0.18869618271502492,0.5251190137912201,easy,0.9006539052926593,0.8922840714285715,0.2183654049387547,0.8711470420428599
spreadsheetbench,spreadsheetbench/9111,9111,0.865448331673755,0.8635119961443576,0.2721984237217079,0.5945295276733198,easy,0.7718750000000001,0.7718750000000001,0.3152225156536252,0.8977860718478631
crmarena,crmarena/crmarena_0453_case_routing,crmarena_0453_case_routing,0.8652480004888988,0.8608388128534887,0.2580273696983662,0.5843422068725704,medium,0.4875,0.4875,0.2997394702070449,0.4916290960684595
bixbench,bixbench/bix-12-q5,bix-12-q5,0.8652327654180091,0.8511605912658649,0.3507811864162191,0.45783052024301985,easy,0.7124999999999999,0.7124999999999999,0.4121210380458634,0.8216545733170513
terminal-bench,terminal-bench/llm-inference-batching-scheduler,llm-inference-batching-scheduler,0.865175668375954,0.8601857402042559,0.3642720941536484,0.5470358369301664,medium,0.50625,0.50625,0.4234807404121231,0.6822552829075491
gaia,gaia/0ff53813-3367-4f43-bcbd-3fd725c1bf4b,0ff53813-3367-4f43-bcbd-3fd725c1bf4b,0.8651623239180385,0.8621408140217041,0.3339057014791766,0.47789399853829123,medium,0.7,0.7,0.3872983346207417,0.3195538661673561
gaia2,gaia2/gaia2-cli/0057_mdv6vvycdzxucjedlzt3nbrq7iu116ew,gaia2-cli/0057_mdv6vvycdzxucjedlzt3nbrq7iu116ew,0.8649896619492099,0.8592562855588692,0.346039420396369,0.60424235679266,medium,0.45625,0.45625,0.4027196846995438,0.551582727267307
scicode,scicode/scicode-72,scicode-72,0.8649276791555587,0.8600420193275485,0.20872948462114624,0.6297443605115655,medium,0.5509258125000001,0.5509258125000001,0.2426968449568872,0.5187618843857543
crustbench,crustbench/crustbench-blt,crustbench-blt,0.8648963641093572,0.8614676388794241,0.32838319542986777,0.6729826915557489,easy,0.7608427294109898,0.7428571428571429,0.3811904018321809,0.8108288800913646
spreadsheetbench,spreadsheetbench/47766,47766,0.8647897915279655,0.8628446807009739,0.3168458600558628,0.5922334369663098,medium,0.6875,0.6875,0.3672107705392095,0.8047794745582437
research-code-bench,research-code-bench/diff-transformer_groupnorm_with_scaling,diff-transformer_groupnorm_with_scaling,0.8647769268559871,0.8632109124812261,0.397774247952915,0.7335112985677277,medium,0.3875,0.3875,0.460807714779169,0.2079925193733659
simpleqa,simpleqa/simpleqa-2089,simpleqa-2089,0.8647668491313464,0.8629274980124266,0.17224808872335245,0.6288175502614018,easy,0.8875,0.8875,0.1996089927833914,0.7860810181285596
replicationbench,replicationbench/astm3__spectra_classification_accuracy_limited_data_10_percent,astm3__spectra_classification_accuracy_limited_data_10_percent,0.8645446294923457,0.8596851904606404,0.16047296976122086,0.5775580503682779,hard,0.1125,0.1125,0.186664806538351,0.4193705855971659
spreadsheetbench,spreadsheetbench/48969,48969,0.8645239902895779,0.8625753394934459,0.3443555894321572,0.5904342248790633,medium,0.675,0.675,0.3992179855667828,0.8321856667972022
spreadsheetbench,spreadsheetbench/16511,16511,0.8645090551528685,0.8625602054819909,0.2188507498450097,0.5800091834868653,easy,0.875,0.875,0.2537222891273055,0.9013517222530856
dacode,dacode/dacode-dm-csv-053,dacode-dm-csv-053,0.8644088435687882,0.8630357216109978,0.3416735356747697,0.5643901986658286,easy,0.7660403721136505,0.7428571428571428,0.3958973274443148,0.7746766370038533
compilebench,compilebench/curl-ssl,curl-ssl,0.8639410500635462,0.8397559741428471,0.166633910217207,0.6539160434850321,easy,0.925,0.925,0.1984313483298443,0.8969588099033434
arc-agi-2,arc-agi-2/135a2760_0,135a2760_0,0.8639010017173028,0.860346081131483,0.3276100273208278,0.6787111996014652,medium,0.4,0.4,0.3807886552931954,0.6026584197255682
spider2,spider2/workday001,workday001,0.8638851083723568,0.8415217143138065,0.34632989477547504,0.5500010490932185,medium,0.5750000000000001,0.5750000000000001,0.4115519408288582,0.7622164092404065
dacode,dacode/dacode-plot-bar-022,dacode-plot-bar-022,0.8636907677212938,0.8623109136039738,0.23373141756079133,0.5578685956870175,easy,0.8410403721136505,0.8285714285714286,0.2710523708715754,0.7597002646147889
spreadsheetbench,spreadsheetbench/54925,54925,0.8636898859603548,0.8617301336932175,0.21543253342330437,0.581836517004231,easy,0.8500000000000001,0.8500000000000001,0.25,0.8977368250772811
simpleqa,simpleqa/simpleqa-4259,simpleqa-4259,0.8636897914402307,0.8618368836202113,0.1828232114053598,0.6241622953001433,easy,0.9,0.9,0.2121320343559642,0.5202672429334536
aider-polyglot,aider-polyglot/polyglot_python_bottle-song,polyglot_python_bottle-song,0.863684144538174,0.8619687000208562,0.34730359813327744,0.5832026893638429,medium,0.6124999999999999,0.6124999999999999,0.4029190365321549,0.6860705413258436
aider-polyglot,aider-polyglot/polyglot_java_simple-linked-list,polyglot_java_simple-linked-list,0.863679789142285,0.8619642939001166,0.3877342567980982,0.5819283360508044,medium,0.6125,0.6125,0.4498263553861645,0.741422493484043
deepsynth,deepsynth/36,36,0.8636258148925486,0.8517561620191201,0.26612646622510666,0.5612403914105601,medium,0.42083325,0.42083325,0.3124444272809766,0.613978938062143
dacode,dacode/dacode-dm-csv-052,dacode-dm-csv-052,0.8636134960491113,0.8622329178270288,0.1948559187997132,0.550771927770779,easy,0.7472903721136505,0.75,0.2259898859936625,0.8062190070330282
research-code-bench,research-code-bench/diffusiondpo_implicit_accuracy_metric,diffusiondpo_implicit_accuracy_metric,0.8635798585247264,0.8620010127560196,0.3817153740068612,0.7324886492829107,medium,0.3625,0.3625,0.4428247395979588,0.4340044635914709
arc-agi-2,arc-agi-2/581f7754_1,581f7754_1,0.8635262895557192,0.8599623262680869,0.3451586577849545,0.6784120460453965,medium,0.4375,0.4375,0.4013648589500581,0.6496937130138511
dacode,dacode/dacode-data-sa-040,dacode-data-sa-040,0.8635069061898619,0.8621253292332977,0.1814271305214547,0.5247203493840803,easy,0.9057802790852378,0.9000000000000001,0.2104417123236605,0.8776070016001721
hle,hle/hle/hle__66ea70cd3d800a43340dd4d0,hle/hle__66ea70cd3d800a43340dd4d0,0.8634526149780534,0.8608669970636116,0.38967709148542656,0.5220006896078491,medium,0.4225533494709678,0.4285714285714285,0.4526565576501388,0.620374952739803
aider-polyglot,aider-polyglot/polyglot_python_beer-song,polyglot_python_beer-song,0.8634438139412066,0.8617255708180018,0.35643968646198665,0.5827512055811229,medium,0.5625,0.5625,0.4136348026943574,0.6610299766798582
replicationbench,replicationbench/abacus__lcdm_total_force_accuracy,abacus__lcdm_total_force_accuracy,0.8634275915332408,0.8585311729331954,0.348075897612671,0.5799851510969604,hard,0.275,0.275,0.4054318685056713,0.4419479768364873
spreadsheetbench,spreadsheetbench/44296,44296,0.8633592623510573,0.8613951126951797,0.3012959523969787,0.5899537607143152,easy,0.7875000000000001,0.7875000000000001,0.3497767144908306,0.8317312988601383
scicode,scicode/scicode-57,scicode-57,0.8633047528966499,0.8583649279739697,0.12906619038775838,0.6285362979179197,medium,0.326875,0.326875,0.150362842401306,0.5611694002169229
simpleqa,simpleqa/simpleqa-2315,simpleqa-2315,0.8632692829834278,0.8614110869909744,0.2563964451868437,0.6264883369987468,easy,0.8625,0.8625,0.2976470224947664,0.5107750261931776
terminal-bench,terminal-bench/bn-fit-modify,bn-fit-modify,0.8632610285265492,0.8582057231157422,0.30037200309050976,0.539642999829851,medium,0.65,0.65,0.35,0.798968546160913
dacode,dacode/dacode-dm-csv-055,dacode-dm-csv-055,0.8631720304961698,0.8617873166079221,0.27000673435701406,0.5329080072677029,easy,0.8557802790852378,0.8428571428571429,0.3133101742780186,0.8532779014446097
swtbench,swtbench/django__django-12050,django__django-12050,0.8630449213720996,0.8542355151903642,0.2542306493946265,0.5492434732932706,medium,0.6754047023163111,0.6711111333333334,0.2976118937620755,0.7487087055572932
simpleqa,simpleqa/simpleqa-2000,simpleqa-2000,0.8628031596324574,0.8609391049013615,0.24255727426507098,0.6152089922749573,easy,0.875,0.875,0.2817356917396161,0.3578010569008059
arc-agi-2,arc-agi-2/cbebaa4b_0,cbebaa4b_0,0.8627478102674462,0.8591650734476151,0.25685299924131105,0.6777905427388893,hard,0.2249999999999999,0.2249999999999999,0.2989565185775349,0.522852189440663
deepsynth,deepsynth/51,51,0.8627319408432962,0.8507909754148865,0.3435825762770998,0.5648264567020244,medium,0.4187499999999999,0.4187499999999999,0.4038389994787527,0.6446292601607341
crmarena,crmarena/crmarena_0233_monthly_trend_analysis,crmarena_0233_monthly_trend_analysis,0.8623452233141861,0.8578484093690911,0.2537549815816322,0.5697619880732803,medium,0.45,0.45,0.2958039891549808,0.5306334287707186
labbench,labbench/figqa-0074,figqa-0074,0.8622934047613662,0.8600655790065287,0.20369895651613135,0.5907776997190681,hard,0.1625,0.1625,0.2368411915187052,0.4505735988083653
arc-agi-2,arc-agi-2/80a900e0_0,80a900e0_0,0.8622528893512955,0.8586582263452434,0.27068170652722723,0.6773954198493264,hard,0.225,0.225,0.3152380053229623,0.5090333068000557
qcircuitbench,qcircuitbench/deutsch_jozsa-n8,deutsch_jozsa-n8,0.8622131578967377,0.8451105303066551,0.325102320070669,0.543066683748405,easy,0.79325,0.79325,0.3846861545467941,0.6994295888447243
simpleqa,simpleqa/simpleqa-2837,simpleqa-2837,0.862211552949877,0.8603400669212113,0.24334091817859066,0.621978954734019,easy,0.8,0.8,0.282842712474619,0.6203282276046588
arc-agi-2,arc-agi-2/446ef5d2_1,446ef5d2_1,0.8621444084835094,0.8585471323476719,0.33647353732048657,0.6773088135400288,hard,0.2625,0.2625,0.391910385164772,0.4649909326754717
quixbugs,quixbugs/quixbugs-python-knapsack,quixbugs-python-knapsack,0.8620012718801726,0.8576644374140329,0.20929041845762028,0.6478849239786918,easy,0.8739583125,0.8739583125,0.2440236639502711,0.77892292085242
bixbench,bixbench/bix-12-q4,bix-12-q4,0.8615364553169846,0.8471115161231777,0.2994991487359582,0.4801565467254716,medium,0.5,0.5,0.3535533905932738,0.6384263309989299
quixbugs,quixbugs/quixbugs-java-detect_cycle,quixbugs-java-detect_cycle,0.8614956752415447,0.8571441894567529,0.2337584800879122,0.6518755023289489,easy,0.875,0.875,0.2727178028658928,0.7126979822800108
lawbench,lawbench/lawbench-2-7-12-one-shot,lawbench-2-7-12-one-shot,0.8614904718177256,0.8594331356751923,0.08197683341900132,0.7017972198703534,medium,0.3505453125,0.3505453125,0.0953847716781344,0.6955160934279139
seal0,seal0/39,39,0.8613289606342064,0.8547092606568478,0.3670028409925032,0.4254775963590362,medium,0.575,0.575,0.4293891009329417,0.5108392307536387
gso,gso/gso-pandas-dev--pandas-438b957,gso-pandas-dev--pandas-438b957,0.8612226277081715,0.8565812175873128,0.2655315424203605,0.5278571458328903,medium,0.3625,0.3625,0.3099899191909311,0.6052482844136511
quixbugs,quixbugs/quixbugs-python-is_valid_parenthesization,quixbugs-python-is_valid_parenthesization,0.8610370522179039,0.8566722841180776,0.3006628088521344,0.650483000688854,easy,0.8208333125,0.8208333125,0.3509659579586599,0.8353391640352954
simpleqa,simpleqa/simpleqa-4077,simpleqa-4077,0.8609185466287901,0.8590308369808183,0.2187473575686278,0.6248583723554745,easy,0.8875,0.8875,0.254644359843292,0.4949358243875644
terminal-bench,terminal-bench/largest-eigenval,largest-eigenval,0.8609113268293408,0.8557759976036164,0.31803937681297506,0.5361158607977599,medium,0.428125,0.428125,0.3716385803102256,0.6760697924118667
research-code-bench,research-code-bench/diff-transformer_lambda_setup,diff-transformer_lambda_setup,0.8607409814918896,0.8591317780553352,0.4186890377897706,0.7300634113148688,medium,0.45,0.45,0.4873397172404482,0.0122472653215498
spreadsheetbench,spreadsheetbench/48975,48975,0.8606617118982388,0.8586617483217072,0.33651845651101675,0.5881673693079831,medium,0.6625000000000001,0.6625000000000001,0.391910385164772,0.6977917262424855
research-code-bench,research-code-bench/eomt_extract_query_tokens,eomt_extract_query_tokens,0.8605819015920229,0.8589710000362101,0.39582046358826345,0.7299275101790864,medium,0.3875,0.3875,0.460807714779169,0.038146253898426
usaco,usaco/433,433,0.8605666175619439,0.8570440627724987,0.35836716159724197,0.6478086711605905,medium,0.6875,0.6875,0.4181432170919433,0.509036756148239
gso,gso/gso-python-pillow--pillow-fd8ee84,gso-python-pillow--pillow-fd8ee84,0.8604784095741845,0.8558140689542532,0.3343737536764982,0.5273915065563153,easy,0.7248707699888259,0.6857142857142857,0.3907084094622098,0.8548314653061065
crmarena,crmarena/crmarena_0624_named_entity_disambiguation,crmarena_0624_named_entity_disambiguation,0.8604158069550556,0.8558609205717932,0.249524192826607,0.6085922683945273,medium,0.4,0.4,0.291547594742265,0.5957088224376929
labbench,labbench/figqa-0036,figqa-0036,0.8603937839716251,0.8581375858499889,0.36010478748639957,0.5965329570989082,medium,0.3625,0.3625,0.419635258289863,0.3254702602628526
hle,hle/hle/hle__673b631505be2302d4445ece,hle/hle__673b631505be2302d4445ece,0.8600624503914212,0.8574175952473841,0.35125064084704916,0.522574235740148,medium,0.4569951657015154,0.4533333333333333,0.4096611065529924,0.6826069769236739
lawbench,lawbench/lawbench-3-5-7-one-shot,lawbench-3-5-7-one-shot,0.8600556454187711,0.8579786351997919,0.24568503057479243,0.7012726429710219,easy,0.7401998125,0.7401998125,0.2863533198790916,0.8458353486721246
dacode,dacode/dacode-data-wrangling-006,dacode-data-wrangling-006,0.8600315552073521,0.8586174831855129,0.3223815069357662,0.5509377222198293,medium,0.6529725775812605,0.6612245714285715,0.3754658078236598,0.7267275921112241
dacode,dacode/dacode-data-wrangling-052,dacode-data-wrangling-052,0.8600256000380531,0.8586114724486529,0.140924211214787,0.5311900255315223,easy,0.9182802790852378,0.9142857142857144,0.1641303613296579,0.9136937431278096
labbench,labbench/figqa-0072,figqa-0072,0.8600146250434574,0.8577527715519813,0.3388869827483051,0.5877190707991696,medium,0.3625,0.3625,0.3950870157319777,0.3032377373249273
dacode,dacode/dacode-ml-competition-007,dacode-ml-competition-007,0.859925981605824,0.8585109245368302,0.23745652160706723,0.5604808414096111,easy,0.7366162965409867,0.7298686428571427,0.2765911473231117,0.8078556722734888
gpqa-diamond,gpqa-diamond/36,36,0.8597812691919178,0.8572072314333622,0.32547546153222845,0.5112026087042744,easy,0.7166666875,0.7166666875,0.3796928555863803,0.7166329347998123
spreadsheetbench,spreadsheetbench/109-21,109-21,0.8597390729649516,0.8577268862894237,0.24165227763241784,0.5799692274868934,easy,0.875,0.875,0.2817356917396161,0.8698607389489204
pixiu,pixiu/pixiu-cfa-cfa0,pixiu-cfa-cfa0,0.8596693557370853,0.8544427730319907,0.05651607717447629,0.53611204032348,saturated,0.975,0.975,0.0661437827766147,0.8527019849963849
humanevalfix,humanevalfix/python-129,python-129,0.8593520295560846,0.8573247688738441,0.14810580045981733,0.8040650434797715,easy,0.9125,0.9125,0.1727534370135656,0.8634084942662761
lawbench,lawbench/lawbench-3-8-10-zero-shot,lawbench-3-8-10-zero-shot,0.8593147254278922,0.8572275689777086,0.052946153832515865,0.7004853007099237,hard,0.15495125,0.15495125,0.0617644085988241,0.7546149621353623
crmarena,crmarena/crmarena_0194_monthly_trend_analysis,crmarena_0194_monthly_trend_analysis,0.8591688670653512,0.8545765223461221,0.2769144424136184,0.5547305086689105,medium,0.4,0.4,0.324037034920393,0.5015336527252621
labbench,labbench/figqa-0071,figqa-0071,0.8591347777738195,0.8568598107011828,0.3901712347650204,0.5867078038102468,medium,0.3875,0.3875,0.4553501400021746,0.3589787357691858
usaco,usaco/794,794,0.8589913852274061,0.855432165451091,0.3285349570122342,0.6466042054706771,easy,0.75,0.75,0.3840572873934304,0.5521642485518797
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_struct_accessor.3b465152.lv1,pandas-dev__pandas.82fa2715.test_struct_accessor.3b465152.lv1,0.8589848236056687,0.8562424045658925,0.19263595848172899,0.5390388012690466,hard,0.171875,0.171875,0.224978297564454,0.4642099572653949
aider-polyglot,aider-polyglot/polyglot_javascript_queen-attack,polyglot_javascript_queen-attack,0.8589463894994448,0.8571759210789711,0.36224557660158974,0.579976326637939,medium,0.6625000000000001,0.6625000000000001,0.4226035376094241,0.676280975134045
qcircuitbench,qcircuitbench/deutsch_jozsa_oracle-n7,deutsch_jozsa_oracle-n7,0.8589244207586215,0.8414503568396705,0.26983666135631484,0.5506827665956583,easy,0.8262499999999999,0.8262499999999999,0.320680428931982,0.859531199031994
gaia,gaia/e8cb5b03-41e0-4086-99e5-f6806cd97211,e8cb5b03-41e0-4086-99e5-f6806cd97211,0.8588754969672047,0.8557241263117003,0.36242215108989423,0.490663712412028,medium,0.625,0.625,0.4235268586524354,0.7713709311685403
labbench,labbench/figqa-0157,figqa-0157,0.8588338544249429,0.8565544054310588,0.33156926737564885,0.5873934251561289,hard,0.2875,0.2875,0.3870965641800505,0.4093460287465194
featurebench-modal,featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_xla.7c94e7d2.lv1,lightning-ai__pytorch-lightning.126fa6f1.test_xla.7c94e7d2.lv1,0.8587715624052121,0.8560253202298209,0.2706460986124525,0.5389599550540108,hard,0.25625,0.25625,0.3161659967485435,0.5604815818498451
research-code-bench,research-code-bench/semanticist_generate_remaining_tokens,semanticist_generate_remaining_tokens,0.8586831833412609,0.8570520383212293,0.3413109536534355,0.728305444996587,medium,0.3375,0.3375,0.3982383080518498,0.4131115042282491
hle,hle/hle/hle__673a811139a72249939a6b6d,hle/hle__673a811139a72249939a6b6d,0.8586552530732823,0.8559858800005805,0.34775506749826884,0.5221965917226539,medium,0.5041443576182074,0.4871794615384615,0.4062626214091674,0.7314267331404275
labbench,labbench/figqa-0145,figqa-0145,0.8586320108974211,0.8563495565681775,0.3418701449141555,0.5850142945269847,medium,0.375,0.375,0.3992179855667828,0.3188569049148873
spreadsheetbench,spreadsheetbench/55976,55976,0.8585874059989362,0.8565599808611213,0.32739617289301903,0.5847071796230469,easy,0.7625,0.7625,0.3822221212855163,0.8714411522314023
research-code-bench,research-code-bench/tanh-init_update,tanh-init_update,0.8584498403090943,0.8568162106069446,0.38556729477312507,0.7281061012509288,medium,0.35,0.35,0.45,0.4669463966734684
aider-polyglot,aider-polyglot/polyglot_java_transpose,polyglot_java_transpose,0.858384266943452,0.8566072905437325,0.39935152236270616,0.5790955172306697,medium,0.5875,0.5875,0.4662014049742879,0.6910320405661009
gpqa-diamond,gpqa-diamond/37,37,0.8583475610171772,0.8557492641718069,0.16980748032188375,0.5109771771127067,easy,0.875,0.875,0.1984313483298443,0.632837469370802
medagentbench,medagentbench/task2_21,task2_21,0.8580882758604521,0.8526094022335281,0.26877488727970067,0.6087731631705985,easy,0.7250000000000001,0.7250000000000001,0.3152380053229623,0.6015774362245114
lawbench,lawbench/lawbench-2-7-6-zero-shot,lawbench-2-7-6-zero-shot,0.8579930807602124,0.8558878477761837,0.06829038449187845,0.6989217734974206,medium,0.3536514375,0.3536514375,0.079788940419372,0.8660327467978854
swebench-verified,swebench-verified/django__django-16333,django__django-16333,0.8579727127080204,0.8538397515287658,0.22990338904325894,0.5982544149383618,easy,0.85,0.85,0.2692582403567252,0.8051681868195264
gaia2,gaia2/gaia2-cli/0734_58hy37kl1u9dtj8jk9olqh4qasmmarl7,gaia2-cli/0734_58hy37kl1u9dtj8jk9olqh4qasmmarl7,0.8577324875382,0.8517159367284155,0.09507583152817548,0.5979817860995786,hard,0.13125,0.13125,0.1116285693718234,0.553759452321378
terminal-bench,terminal-bench/sqlite-db-truncate,sqlite-db-truncate,0.8576742056133667,0.8524290069224849,0.4064430758942743,0.5294014303043877,medium,0.6125,0.6125,0.4768057780690163,0.6903885228697374
research-code-bench,research-code-bench/fractalgen_next_level_sample_function,fractalgen_next_level_sample_function,0.8576592833734941,0.8560172407739822,0.32875965945366464,0.727430732549171,hard,0.25,0.25,0.3840572873934304,0.2723385548020868
crmarena,crmarena/crmarena_0435_case_routing,crmarena_0435_case_routing,0.8575912564756014,0.8529516016940344,0.22966424738158603,0.5862996584175314,medium,0.45,0.45,0.2692582403567252,0.5346838886621903
gaia,gaia/17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,0.8575350013956586,0.854356068089096,0.356833918546886,0.4778108005945907,easy,0.709375,0.709375,0.4176641705664971,0.4124633262422945
arc-agi-2,arc-agi-2/c7f57c3e_0,c7f57c3e_0,0.8573691570273879,0.853657191375695,0.17598593840550497,0.673496464754274,hard,0.15,0.15,0.206155281280883,0.4192764894142412
gaia2,gaia2/gaia2-cli/0052_snsq4rd73gytoo0wr75bgd2nyzra07z1,gaia2-cli/0052_snsq4rd73gytoo0wr75bgd2nyzra07z1,0.8572775691417208,0.8512433520159345,0.2876520373130909,0.593567659410309,medium,0.3027779375,0.3027779375,0.3379198634936374,0.4896924071812752
hle,hle/hle/hle__6731c361932ff1e062488324,hle/hle__6731c361932ff1e062488324,0.8571471304778425,0.854451526875139,0.3697030266233026,0.5152709218383125,medium,0.4001217913754007,0.4095238571428571,0.4326787594088147,0.5717668259682299
terminal-bench,terminal-bench/rstan-to-pystan,rstan-to-pystan,0.8568118432744568,0.85153744930784,0.3710239154821358,0.5378353402505065,medium,0.5125,0.5125,0.4357106264483344,0.6835996815904277
spreadsheetbench,spreadsheetbench/57445,57445,0.8566657828411369,0.8546129779057237,0.3282203420656939,0.5883705549325149,easy,0.75,0.75,0.3840572873934304,0.8621720133567086
crustbench,crustbench/crustbench-vec,crustbench-vec,0.8566645638046433,0.8530435955825745,0.22070395136062138,0.6663376408005417,easy,0.9158428901651204,0.9142857142857144,0.258725289661069,0.9012420104022054
crustbench,crustbench/crustbench-gfc,crustbench-gfc,0.8566645638046433,0.8530435955825745,0.22070395136062138,0.6663376408005417,easy,0.9158428901651204,0.9142857142857144,0.258725289661069,0.9012420104022054
aider-polyglot,aider-polyglot/polyglot_javascript_zebra-puzzle,polyglot_javascript_zebra-puzzle,0.8565957013372721,0.8547980466835241,0.286508808967282,0.578110594232875,easy,0.7875,0.7875,0.335177191944798,0.8527525169770953
simpleqa,simpleqa/simpleqa-962,simpleqa-962,0.8565842066873075,0.8546422944158447,0.20825056705117273,0.6176175038876774,easy,0.925,0.925,0.243669858620224,0.5156959824921772
lawbench,lawbench/lawbench-3-3-21-zero-shot,lawbench-3-3-21-zero-shot,0.8564946864527905,0.8543689938845044,0.12391692708830622,0.6976898402061054,medium,0.530729,0.530729,0.1450391200702417,0.7792615058727421
spreadsheetbench,spreadsheetbench/41348,41348,0.8564817664391031,0.8544265341590929,0.14969143063898183,0.5795644458405695,easy,0.909375,0.909375,0.1751952036301222,0.7768992646008245
reasoning-gym,reasoning-gym/reasoning-gym-algebra-intermediate-integration-hard0292e21f-seed45-2,reasoning-gym-algebra-intermediate-integration-hard0292e21f-seed45-2,0.8564398621902931,0.8552800823493667,0.09562322019674002,0.4166472659156516,easy,0.95,0.95,0.1118033988749894,0.4727282157768013
omnimath,omnimath/omnimath_1616,omnimath_1616,0.8564180593563274,0.8530674434198384,0.19892208506565567,0.4787425978794112,easy,0.875,0.875,0.2331844763272203,0.6789911812775216
medagentbench,medagentbench/task4_30,task4_30,0.8563274845169889,0.8507861932021834,0.21872611047690893,0.6074937883823954,easy,0.8374999999999999,0.8374999999999999,0.2570870475150391,0.6408277070876759
swebench-verified,swebench-verified/django__django-16116,django__django-16116,0.856230004876842,0.852050427304466,0.22718570957159834,0.5971469848921878,easy,0.8375,0.8375,0.2666341125962693,0.7701755694204975
seal0,seal0/94,94,0.8561393719631397,0.8492924619737318,0.2880090864643359,0.4321598855434053,medium,0.7,0.7,0.3391164991562634,0.6754143430292534
aider-polyglot,aider-polyglot/polyglot_javascript_list-ops,polyglot_javascript_list-ops,0.8560283257451075,0.854224120638918,0.28331408950305775,0.5780065368502187,easy,0.8,0.8,0.33166247903554,0.916852767444016
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-string-insertion-hard0292e21f-seed45-0,reasoning-gym-algorithmic-string-insertion-hard0292e21f-seed45-0,0.8560262346106099,0.8548633754900005,0.21968772358654948,0.43091912500536206,easy,0.8083333125,0.8083333125,0.2569857709258235,0.7555002715450384
lawbench,lawbench/lawbench-3-2-8-one-shot,lawbench-3-2-8-one-shot,0.8560020270788522,0.8538696155594192,0.1565579033812826,0.6981982831325744,medium,0.328843625,0.328843625,0.1833510649968643,0.7343418161112447
dacode,dacode/dacode-ml-binary-013,dacode-ml-binary-013,0.8559710257316391,0.8545191556670784,0.17761148489614198,0.536703610744731,easy,0.8604139249045029,0.8556165,0.2078496236371553,0.8344234759497683
